Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2028-01-06,Widget A,East,897,32,Female,4.3
2027-04-12,Widget D,West,338,46,Male,2.5
2022-10-29,Widget A,North,631,62,Female,4.5
2028-04-04,Widget C,East,799,60,Female,1.9
2023-10-09,Widget D,South,181,66,Male,2.3
2023-10-25,Widget D,West,462,38,Male,1.6
2028-04-02,Widget B,West,604,32,Female,3.5
2026-10-26,Widget C,North,301,31,Male,2.7
2028-02-29,Widget D,West,603,59,Male,3.5
2022-09-13,Widget C,West,743,61,Female,4.0
2023-08-21,Widget A,West,136,33,Female,3.2
2023-10-24,Widget C,West,743,32,Female,3.5
2022-08-23,Widget D,South,688,59,Female,4.7
2025-09-30,Widget B,East,700,21,Female,2.2
2024-02-09,Widget D,South,501,44,Male,2.4
2022-08-01,Widget C,South,864,40,Female,3.9
2023-04-08,Widget C,North,955,46,Male,3.4
2028-10-19,Widget D,West,805,58,Female,1.7
2022-10-10,Widget C,South,275,69,Female,2.5
2026-01-26,Widget A,West,644,26,Male,2.9
2025-12-01,Widget D,South,669,69,Female,2.7
2022-03-29,Widget B,South,566,60,Male,1.7
2024-12-03,Widget D,North,300,60,Male,4.7
2023-04-06,Widget A,East,639,24,Male,4.0
2028-05-14,Widget A,East,646,59,Female,2.9
2028-10-04,Widget A,South,736,21,Female,3.7
2026-09-21,Widget A,North,493,22,Female,4.6
2025-10-08,Widget A,West,932,22,Female,1.5
2023-05-30,Widget B,West,141,28,Female,2.0
2023-12-04,Widget C,South,696,58,Female,3.2
2026-07-12,Widget A,East,492,45,Male,4.2
2027-08-29,Widget A,North,799,33,Female,1.1
2022-01-23,Widget D,East,722,58,Female,4.9
2028-09-26,Widget B,West,882,47,Female,2.8
2024-11-19,Widget B,East,540,21,Female,2.4
2027-01-05,Widget C,West,936,19,Male,2.2
2027-11-26,Widget B,North,716,63,Male,1.7
2025-07-28,Widget D,North,605,20,Male,4.2
2025-02-08,Widget D,South,419,67,Male,4.8
2027-12-24,Widget C,South,652,38,Male,2.7
2022-12-28,Widget D,East,314,23,Female,4.8
2027-12-17,Widget A,North,170,60,Male,4.3
2027-03-15,Widget A,North,667,35,Male,2.9
2025-07-08,Widget D,South,335,61,Female,3.7
2023-05-30,Widget C,West,380,22,Female,2.7
2023-03-25,Widget B,East,716,26,Male,3.2
2027-04-08,Widget C,East,986,37,Female,1.2
2026-02-15,Widget B,South,261,45,Female,3.8
2025-06-01,Widget D,North,290,43,Male,1.2
2027-01-30,Widget D,South,108,35,Female,4.3
2024-05-23,Widget A,South,159,36,Male,4.3
2025-11-29,Widget B,South,992,20,Male,1.9
2028-06-07,Widget C,South,916,26,Female,2.3
2028-03-28,Widget D,West,324,53,Male,2.9
2026-10-21,Widget C,West,918,48,Male,3.4
2024-07-11,Widget A,North,799,66,Female,2.1
2027-11-30,Widget B,South,681,34,Female,3.4
2024-11-02,Widget B,West,904,40,Female,2.2
2025-11-17,Widget D,North,386,51,Female,1.2
2028-03-31,Widget B,South,268,58,Male,1.0
2022-11-10,Widget D,East,161,58,Female,1.4
2028-03-06,Widget A,West,448,22,Female,4.2
2027-06-21,Widget B,North,541,32,Male,4.8
2024-11-03,Widget D,East,113,64,Male,2.7
2026-07-15,Widget C,South,263,20,Male,3.1
2026-11-14,Widget D,South,519,36,Male,1.6
2024-10-11,Widget B,South,856,45,Female,3.2
2024-12-29,Widget A,West,946,20,Female,1.6
2025-01-29,Widget B,North,619,55,Male,3.4
2023-11-29,Widget B,East,765,21,Male,4.7
2027-12-20,Widget D,North,647,41,Male,1.8
2025-11-05,Widget C,West,659,48,Male,4.1
2025-03-01,Widget B,North,696,62,Female,1.1
2024-11-09,Widget C,West,127,62,Male,2.5
2027-04-14,Widget D,South,807,28,Female,1.4
2024-10-10,Widget C,East,545,54,Male,2.4
2022-08-15,Widget D,South,307,18,Female,1.7
2027-01-03,Widget A,North,569,26,Female,2.5
2026-02-01,Widget C,South,815,34,Female,2.7
2024-04-01,Widget C,East,918,18,Female,2.2
2027-07-17,Widget A,South,203,20,Male,3.6
2024-05-20,Widget C,East,841,64,Female,4.7
2028-09-18,Widget A,East,525,43,Male,2.6
2028-02-28,Widget B,South,200,48,Female,1.8
2027-09-17,Widget D,West,640,43,Female,2.1
2026-12-01,Widget A,North,738,40,Male,4.4
2022-07-07,Widget C,West,949,47,Male,3.3
2024-12-16,Widget A,West,621,27,Female,2.8
2024-07-29,Widget C,South,205,25,Female,1.6
2028-05-09,Widget B,North,778,61,Male,2.8
2023-06-10,Widget A,North,868,42,Female,2.1
2022-12-02,Widget B,West,906,39,Male,4.8
2024-12-14,Widget D,South,376,32,Male,4.5
2022-06-11,Widget C,North,164,58,Male,1.3
2023-08-17,Widget C,West,882,27,Female,3.1
2027-04-23,Widget B,North,999,37,Female,1.9
2028-01-16,Widget D,South,287,58,Male,2.6
2022-03-01,Widget A,South,416,64,Male,4.5
2027-03-17,Widget A,South,237,40,Male,3.1
2028-03-08,Widget C,North,442,18,Male,2.3
2023-02-10,Widget B,East,204,19,Female,1.8
2023-10-26,Widget B,North,645,36,Male,4.2
2025-02-06,Widget A,East,479,31,Female,3.5
2025-01-04,Widget D,South,209,25,Male,2.9
2023-06-26,Widget D,West,644,55,Female,1.9
2025-08-30,Widget A,East,453,29,Female,2.3
2024-09-24,Widget A,South,842,43,Female,4.8
2025-02-14,Widget B,South,416,44,Female,3.1
2024-05-17,Widget D,East,365,46,Female,2.6
2027-08-29,Widget A,West,793,32,Male,3.1
2023-03-08,Widget A,South,951,63,Male,4.1
2024-01-10,Widget C,East,164,18,Female,2.4
2025-10-05,Widget A,West,432,60,Male,1.7
2022-07-02,Widget A,West,612,45,Male,3.3
2027-12-01,Widget D,South,232,20,Male,3.7
2025-04-21,Widget B,North,691,68,Male,3.9
2025-03-15,Widget D,North,882,35,Male,4.5
2024-04-10,Widget B,South,852,69,Male,2.5
2026-07-10,Widget C,West,639,51,Male,1.3
2025-02-10,Widget A,South,834,49,Female,4.8
2023-04-21,Widget C,East,634,46,Male,2.7
2025-08-19,Widget B,North,595,42,Male,3.5
2024-08-28,Widget D,East,720,43,Male,3.7
2024-10-16,Widget D,South,718,56,Female,3.2
2025-02-15,Widget C,South,756,25,Female,1.8
2027-01-11,Widget B,West,468,36,Male,4.0
2022-06-10,Widget C,West,965,64,Female,4.2
2028-09-14,Widget C,West,750,59,Female,3.2
2022-07-17,Widget A,East,895,39,Male,3.0
2025-07-07,Widget C,West,909,46,Female,1.5
2023-10-22,Widget A,South,198,50,Male,1.3
2026-11-11,Widget A,West,416,55,Female,2.4
2024-12-06,Widget D,North,222,62,Male,2.2
2027-07-04,Widget A,West,419,63,Female,4.8
2023-02-03,Widget A,East,898,52,Male,4.1
2026-09-30,Widget D,North,692,60,Male,3.6
2026-05-02,Widget C,North,594,20,Female,3.1
2027-10-27,Widget B,North,556,36,Male,1.7
2027-12-12,Widget B,East,621,27,Male,4.9
2022-03-16,Widget B,South,619,44,Female,2.5
2027-12-25,Widget C,West,816,32,Male,1.4
2023-08-25,Widget A,North,414,28,Male,3.0
2024-04-16,Widget B,North,808,64,Female,4.5
2026-03-09,Widget C,North,809,43,Male,4.5
2023-05-15,Widget A,South,641,41,Female,1.0
2026-05-16,Widget D,South,578,30,Male,4.5
2022-05-18,Widget B,East,119,49,Female,2.1
2027-09-29,Widget A,South,659,54,Female,1.2
2026-11-30,Widget B,West,229,21,Male,4.4
2024-08-30,Widget B,East,392,30,Female,4.5
2026-07-01,Widget B,East,996,26,Male,3.4
2027-03-01,Widget A,West,231,66,Male,3.3
2028-04-20,Widget C,West,455,51,Female,4.3
2027-07-22,Widget A,West,153,54,Male,4.1
2027-03-16,Widget B,East,989,65,Male,4.6
2025-12-20,Widget A,East,892,24,Female,3.2
2023-07-01,Widget D,East,486,18,Male,4.9
2024-07-10,Widget C,West,364,29,Male,5.0
2023-08-04,Widget A,West,314,38,Female,1.5
2025-10-04,Widget D,North,559,28,Male,4.4
2027-05-11,Widget C,South,557,61,Male,3.0
2027-06-27,Widget D,North,901,68,Female,2.6
2027-09-28,Widget C,West,142,61,Male,3.5
2023-12-05,Widget A,East,685,61,Male,1.2
2028-04-27,Widget D,West,961,31,Female,3.0
2028-07-31,Widget B,South,377,51,Male,4.5
2026-06-14,Widget D,North,937,51,Male,1.9
2023-09-30,Widget C,North,853,42,Female,2.7
2024-10-06,Widget A,East,229,21,Female,4.8
2023-10-03,Widget C,North,449,69,Male,2.7
2027-02-05,Widget D,North,805,43,Male,2.4
2025-04-20,Widget D,West,643,33,Female,2.8
2023-11-17,Widget B,North,205,27,Male,3.1
2027-01-26,Widget A,North,815,62,Male,3.5
2022-07-07,Widget A,North,100,19,Male,4.2
2026-06-08,Widget D,East,856,52,Female,2.8
2026-08-15,Widget A,East,683,36,Male,4.3
2024-09-11,Widget B,West,531,23,Male,3.1
2023-07-02,Widget C,North,405,36,Female,2.4
2025-12-02,Widget A,East,626,69,Female,3.6
2024-05-25,Widget D,East,152,68,Female,3.9
2023-09-10,Widget C,West,619,25,Male,3.2
2028-09-27,Widget C,South,429,31,Male,1.2
2025-09-27,Widget B,North,657,27,Female,1.7
2025-05-28,Widget D,East,424,20,Male,2.1
2024-06-21,Widget A,West,213,55,Male,2.1
2022-06-12,Widget D,West,246,46,Male,3.7
2027-05-29,Widget C,West,265,32,Male,1.1
2022-09-27,Widget D,East,478,40,Female,4.0
2023-09-24,Widget A,North,238,40,Female,2.1
2024-06-24,Widget A,South,728,35,Male,2.2
2027-07-08,Widget B,North,398,63,Female,3.1
2026-06-30,Widget A,West,375,36,Male,1.9
2022-07-24,Widget A,West,888,45,Male,4.5
2023-08-05,Widget D,South,949,43,Female,1.3
2026-04-29,Widget D,North,924,27,Female,2.8
2024-04-20,Widget C,West,277,64,Male,4.4
2027-01-11,Widget B,West,941,21,Male,3.5
2025-06-05,Widget D,North,453,19,Male,2.2
2026-09-16,Widget A,West,253,20,Male,2.7
2026-07-01,Widget C,North,300,24,Female,3.8
2028-04-16,Widget D,West,977,33,Female,4.9
2024-05-24,Widget B,North,214,48,Male,4.6
2026-01-04,Widget B,South,770,27,Male,2.4
2028-02-22,Widget C,West,653,36,Female,5.0
2023-11-21,Widget C,South,858,45,Male,1.0
2027-07-04,Widget C,West,167,34,Female,1.1
2025-11-23,Widget C,West,544,45,Male,4.3
2027-06-25,Widget C,East,544,36,Female,1.8
2023-11-03,Widget A,North,425,54,Male,1.2
2025-03-17,Widget A,South,945,40,Male,1.9
2026-02-04,Widget D,South,807,37,Male,2.7
2024-08-01,Widget B,South,701,30,Female,3.9
2028-02-25,Widget A,North,722,30,Female,3.5
2025-12-20,Widget A,East,979,60,Male,2.0
2024-06-14,Widget A,South,458,28,Male,3.0
2027-12-30,Widget D,North,244,65,Male,4.7
2025-08-29,Widget C,West,374,32,Male,4.3
2022-06-14,Widget D,South,608,34,Female,2.3
2028-06-19,Widget B,South,278,67,Female,4.9
2027-08-31,Widget B,East,852,45,Female,3.8
2025-01-10,Widget B,South,937,36,Male,1.2
2026-10-20,Widget B,South,930,21,Male,1.1
2028-06-10,Widget A,West,576,39,Female,1.7
2027-04-23,Widget A,North,942,39,Male,3.9
2023-01-06,Widget D,North,513,54,Female,1.7
2027-02-24,Widget C,East,252,56,Female,3.0
2024-05-02,Widget B,West,203,51,Female,1.4
2023-01-19,Widget D,North,174,50,Female,4.7
2027-04-16,Widget A,West,227,61,Male,2.4
2028-10-28,Widget A,North,810,59,Female,4.6
2023-03-01,Widget C,West,765,57,Male,4.8
2028-01-18,Widget C,East,667,50,Female,1.0
2023-09-21,Widget C,South,889,29,Female,2.9
2024-06-13,Widget D,East,444,19,Female,1.1
2028-07-02,Widget A,North,630,45,Female,4.6
2023-08-21,Widget A,East,258,27,Male,3.1
2028-05-25,Widget C,South,637,39,Male,1.3
2023-08-16,Widget B,East,525,34,Male,1.4
2026-08-15,Widget C,North,780,43,Male,2.5
2023-07-27,Widget D,North,122,20,Female,4.8
2027-09-07,Widget C,East,146,24,Male,3.8
2027-09-22,Widget C,South,624,61,Male,4.5
2026-09-01,Widget D,East,828,25,Female,2.5
2028-10-06,Widget C,South,933,37,Male,1.2
2022-06-26,Widget A,West,805,29,Male,4.9
2023-06-13,Widget B,South,243,52,Male,1.1
2026-06-22,Widget C,West,684,34,Male,4.8
2024-08-23,Widget D,East,767,45,Female,2.5
2026-02-26,Widget B,South,688,58,Female,1.0
2022-07-17,Widget D,West,518,27,Male,3.8
2024-05-02,Widget B,West,780,39,Female,4.9
2026-03-18,Widget B,West,898,55,Male,4.9
2027-09-01,Widget C,North,184,50,Male,1.6
2024-12-16,Widget A,East,515,39,Male,1.7
2022-04-08,Widget C,West,793,61,Female,3.3
2027-03-19,Widget D,South,581,54,Female,3.5
2023-03-11,Widget D,West,555,30,Female,4.0
2023-09-29,Widget B,North,926,44,Female,1.7
2023-08-11,Widget B,East,396,32,Female,4.8
2022-12-10,Widget A,North,211,39,Female,3.6
2025-08-10,Widget C,North,329,47,Male,4.4
2027-06-03,Widget D,North,195,60,Female,3.2
2023-07-25,Widget B,South,779,57,Male,2.7
2023-09-03,Widget A,East,477,54,Male,4.9
2026-09-24,Widget D,East,255,51,Female,3.3
2028-04-09,Widget B,South,520,61,Male,4.5
2027-01-29,Widget D,East,204,51,Male,4.8
2024-08-17,Widget A,North,804,65,Male,3.7
2027-09-11,Widget A,East,429,52,Female,3.2
2028-09-04,Widget D,South,538,59,Female,1.0
2028-05-13,Widget C,North,231,36,Male,1.2
2023-06-16,Widget D,South,966,25,Female,1.8
2025-03-23,Widget B,West,481,56,Male,1.7
2028-08-27,Widget C,North,237,50,Female,2.0
2024-12-27,Widget B,North,942,61,Male,2.2
2027-03-17,Widget D,East,369,45,Male,2.4
2024-06-02,Widget C,North,649,54,Female,2.7
2028-03-11,Widget B,South,495,65,Female,1.4
2026-08-06,Widget D,East,656,42,Female,1.2
2028-08-20,Widget D,West,563,53,Female,3.7
2028-03-10,Widget C,South,774,34,Female,3.1
2027-10-28,Widget D,West,549,41,Male,2.8
2026-10-16,Widget A,West,430,38,Male,3.5
2024-02-21,Widget B,West,352,19,Male,4.3
2027-10-07,Widget B,North,780,48,Female,2.7
2024-05-30,Widget D,South,384,61,Female,3.6
2023-03-23,Widget D,South,373,50,Male,4.8
2027-10-15,Widget A,North,119,47,Male,4.4
2026-11-19,Widget C,East,338,29,Male,2.7
2025-07-01,Widget D,West,369,61,Male,3.6
2027-06-15,Widget D,South,517,29,Female,1.7
2024-12-03,Widget D,North,409,68,Male,3.2
2026-04-27,Widget D,West,130,66,Female,4.9
2024-10-08,Widget B,East,925,69,Male,3.1
2028-03-24,Widget D,East,203,41,Female,4.7
2024-02-13,Widget B,West,781,41,Female,2.6
2026-12-20,Widget D,East,285,28,Female,5.0
2028-08-23,Widget C,South,227,30,Female,3.3
2025-04-16,Widget A,South,309,44,Male,1.2
2025-12-21,Widget C,South,513,25,Male,3.3
2022-11-03,Widget D,East,380,27,Male,2.1
2024-02-18,Widget D,South,352,25,Female,1.1
2028-05-04,Widget D,North,118,37,Male,4.3
2022-01-08,Widget C,South,811,25,Male,2.1
2023-04-21,Widget D,South,831,26,Male,4.2
2025-08-13,Widget C,East,235,24,Female,2.2
2028-01-21,Widget B,South,322,31,Female,1.8
2023-04-30,Widget A,West,102,45,Female,4.9
2024-06-23,Widget A,North,335,19,Male,2.4
2023-07-13,Widget C,East,953,60,Male,3.4
2027-05-22,Widget B,North,564,25,Male,3.4
2028-04-04,Widget C,West,327,30,Female,3.2
2025-02-01,Widget B,East,753,38,Male,4.7
2025-05-18,Widget D,East,598,64,Female,3.7
2023-04-13,Widget B,South,620,45,Female,2.6
2028-08-30,Widget B,North,801,52,Female,4.4
2024-04-27,Widget B,West,961,40,Female,1.7
2028-08-31,Widget A,West,776,63,Male,3.2
2022-09-16,Widget B,East,238,32,Male,4.8
2022-10-10,Widget D,South,375,19,Female,3.5
2026-07-08,Widget D,East,390,68,Male,4.3
2027-03-14,Widget D,East,152,29,Female,3.6
2022-02-09,Widget B,East,786,69,Male,4.4
2028-03-17,Widget C,East,209,53,Male,4.8
2024-10-11,Widget C,West,814,20,Female,2.1
2023-09-05,Widget D,West,747,22,Female,1.7
2027-03-31,Widget A,East,103,20,Female,2.9
2023-11-19,Widget C,East,766,64,Female,3.8
2023-09-05,Widget B,South,783,36,Male,1.9
2028-04-26,Widget C,East,969,19,Female,1.0
2028-08-10,Widget D,West,146,61,Male,2.4
2026-11-17,Widget A,North,193,54,Female,4.9
2026-12-16,Widget C,West,659,34,Male,3.8
2026-03-28,Widget C,South,851,31,Female,2.6
2027-04-15,Widget D,West,958,45,Male,1.8
2025-02-26,Widget A,North,312,44,Male,2.4
2023-07-29,Widget A,East,535,27,Male,1.7
2027-03-26,Widget D,North,951,20,Female,1.4
2024-10-09,Widget B,East,607,53,Female,4.6
2023-11-01,Widget C,East,935,55,Female,5.0
2022-09-26,Widget B,West,750,42,Female,1.7
2025-07-07,Widget C,West,304,39,Male,1.2
2024-07-12,Widget C,West,480,65,Male,2.3
2025-01-30,Widget B,South,172,56,Male,2.8
2026-03-10,Widget D,West,615,64,Female,1.8
2026-10-25,Widget D,South,175,47,Male,2.2
2026-05-14,Widget C,West,940,38,Male,1.8
2022-09-04,Widget D,East,176,47,Female,4.1
2026-04-10,Widget C,South,915,45,Female,3.9
2027-12-19,Widget D,North,867,48,Male,3.5
2028-07-28,Widget C,South,509,69,Female,2.5
2028-02-22,Widget D,South,713,43,Female,4.6
2027-04-24,Widget A,North,205,60,Female,4.9
2024-07-18,Widget B,South,944,39,Female,1.7
2022-08-15,Widget A,East,650,38,Male,1.9
2022-09-22,Widget B,West,575,18,Male,3.1
2025-10-27,Widget B,North,925,54,Male,1.4
2025-12-28,Widget C,West,374,30,Male,2.7
2023-10-08,Widget B,East,187,38,Male,3.3
2028-03-08,Widget A,North,822,63,Female,3.1
2025-11-19,Widget A,West,980,26,Male,2.3
2026-01-13,Widget D,West,176,34,Male,3.2
2025-10-19,Widget A,East,176,64,Female,4.8
2027-03-15,Widget D,West,541,38,Female,1.8
2025-06-03,Widget B,East,639,48,Female,3.6
2024-09-08,Widget A,South,344,56,Male,1.2
2025-02-28,Widget B,East,677,39,Female,1.3
2023-08-11,Widget A,South,877,29,Female,3.2
2023-04-21,Widget A,North,481,23,Female,1.4
2026-12-27,Widget D,West,816,33,Male,1.1
2024-09-12,Widget B,East,669,43,Female,1.7
2028-01-13,Widget A,East,812,22,Female,3.3
2025-05-26,Widget C,West,836,26,Male,3.8
2022-07-09,Widget B,West,241,63,Female,1.8
2025-12-11,Widget B,North,992,57,Male,3.7
2024-09-07,Widget B,North,467,31,Male,1.7
2026-08-26,Widget D,East,183,61,Female,3.5
2026-09-12,Widget C,North,242,59,Male,2.6
2022-02-10,Widget B,South,451,47,Female,3.6
2028-06-12,Widget A,North,644,69,Female,5.0
2024-07-31,Widget A,North,251,69,Female,4.8
2022-12-04,Widget D,East,257,43,Female,1.0
2025-08-30,Widget A,South,545,62,Male,4.5
2025-01-03,Widget B,North,752,46,Female,1.3
2028-05-15,Widget A,South,862,36,Female,4.8
2024-06-14,Widget B,South,402,64,Female,2.1
2028-05-09,Widget A,South,723,25,Male,2.5
2026-08-02,Widget C,West,755,40,Male,1.4
2024-07-19,Widget D,West,549,59,Female,1.4
2022-10-16,Widget D,West,820,52,Male,3.9
2023-12-25,Widget C,West,323,48,Male,4.8
2028-05-08,Widget C,East,142,52,Female,3.4
2027-05-08,Widget D,North,363,49,Female,3.9
2024-12-25,Widget C,West,855,22,Female,4.0
2023-04-28,Widget B,East,102,33,Female,2.1
2024-07-24,Widget A,North,736,34,Female,1.2
2028-04-14,Widget D,West,367,49,Male,1.0
2022-06-05,Widget C,North,695,55,Female,2.4
2024-12-06,Widget B,West,115,49,Female,2.0
2027-05-13,Widget D,East,433,69,Female,1.2
2028-02-27,Widget C,South,563,37,Female,1.7
2026-08-11,Widget D,South,158,65,Female,1.5
2022-05-04,Widget C,North,276,19,Male,4.7
2027-08-11,Widget D,East,162,37,Female,1.6
2024-08-25,Widget B,South,660,64,Male,3.2
2024-05-04,Widget B,West,406,35,Female,3.4
2023-10-02,Widget A,South,345,18,Female,3.2
2028-02-17,Widget D,North,388,46,Female,1.4
2026-05-22,Widget A,North,897,46,Male,2.3
2023-03-18,Widget D,East,431,36,Female,1.2
2027-04-29,Widget C,North,626,61,Female,2.6
2027-01-13,Widget C,South,949,57,Female,1.8
2027-01-04,Widget A,South,354,23,Female,3.2
2027-12-31,Widget D,South,703,61,Female,3.8
2023-06-17,Widget A,South,609,56,Female,3.1
2028-03-24,Widget B,East,890,67,Female,2.7
2025-08-29,Widget A,West,817,63,Male,2.5
2024-08-06,Widget A,West,705,25,Female,4.4
2027-07-13,Widget C,East,836,41,Female,1.9
2023-04-05,Widget A,North,912,37,Female,3.9
2023-07-05,Widget D,West,929,31,Male,4.0
2023-01-28,Widget C,North,562,22,Male,2.7
2026-11-23,Widget A,West,298,58,Female,2.2
2024-04-24,Widget B,North,370,57,Male,2.9
2028-03-07,Widget A,East,845,51,Female,1.4
2025-02-12,Widget A,South,657,33,Female,1.2
2023-10-08,Widget A,North,163,62,Male,1.4
2028-03-16,Widget C,South,329,24,Female,1.7
2028-09-20,Widget D,North,348,33,Male,3.0
2026-01-06,Widget B,North,345,24,Male,4.4
2025-10-09,Widget A,North,686,44,Male,1.9
2022-05-22,Widget D,North,256,31,Female,4.7
2023-05-16,Widget D,North,834,31,Female,4.8
2024-04-19,Widget C,South,801,61,Female,4.8
2026-08-10,Widget B,North,663,50,Female,4.4
2026-04-15,Widget C,South,187,50,Female,2.5
2027-08-09,Widget D,East,412,61,Female,1.3
2026-03-11,Widget D,West,950,37,Female,3.3
2023-08-19,Widget D,North,165,64,Male,3.2
2027-03-20,Widget C,West,761,53,Female,4.4
2022-10-08,Widget B,South,119,24,Female,5.0
2023-02-28,Widget A,East,132,49,Female,3.0
2022-09-27,Widget C,East,939,65,Male,2.4
2022-06-03,Widget D,East,892,20,Male,1.7
2026-10-17,Widget C,West,657,56,Male,1.0
2023-10-24,Widget D,South,172,46,Female,3.0
2027-05-22,Widget A,North,965,41,Male,3.2
2022-03-24,Widget A,North,924,39,Male,4.3
2025-12-20,Widget B,South,442,23,Female,3.0
2025-07-22,Widget D,West,232,65,Female,4.7
2028-05-20,Widget B,North,154,41,Female,3.5
2024-09-06,Widget B,South,160,57,Male,4.4
2028-01-30,Widget A,North,956,40,Female,1.6
2026-07-18,Widget C,East,619,55,Female,4.4
2025-10-30,Widget C,North,371,27,Female,3.7
2023-09-25,Widget B,West,345,33,Female,1.7
2026-03-12,Widget A,South,275,28,Female,1.8
2024-02-26,Widget D,West,727,49,Female,4.7
2023-02-02,Widget C,South,416,62,Male,1.1
2025-02-17,Widget B,East,882,23,Female,2.9
2024-07-22,Widget C,South,804,41,Male,2.3
2025-12-31,Widget C,North,761,50,Male,3.7
2027-01-27,Widget D,North,230,68,Female,4.4
2022-10-13,Widget A,East,201,29,Male,2.4
2022-09-22,Widget D,South,409,44,Male,2.7
2028-06-25,Widget A,East,881,55,Male,4.9
2027-11-07,Widget C,North,391,35,Female,4.1
2026-08-05,Widget B,West,821,62,Male,4.6
2025-05-11,Widget D,East,594,56,Male,2.8
2024-03-31,Widget A,West,460,30,Male,1.9
2026-10-29,Widget C,West,437,57,Male,2.6
2028-07-09,Widget A,South,678,47,Female,3.9
2028-03-19,Widget A,East,109,66,Female,1.4
2022-02-10,Widget A,West,148,58,Male,2.1
2026-09-28,Widget C,West,586,69,Female,1.2
2022-03-09,Widget B,South,722,30,Female,2.7
2024-09-14,Widget B,South,420,51,Male,4.3
2026-12-05,Widget B,North,830,53,Female,1.1
2026-06-10,Widget A,West,668,47,Female,3.7
2026-07-14,Widget C,North,894,42,Male,4.7
2025-07-02,Widget A,West,724,19,Male,1.9
2023-11-26,Widget B,North,232,53,Female,3.8
2024-12-21,Widget B,South,682,35,Female,4.9
2028-10-15,Widget C,East,182,22,Female,4.8
2026-08-21,Widget A,South,156,36,Female,1.9
2028-05-04,Widget D,North,475,59,Male,1.4
2024-11-24,Widget D,North,448,35,Male,1.6
2024-02-18,Widget B,East,370,49,Male,3.8
2023-05-09,Widget C,West,582,38,Male,3.9
2026-05-05,Widget A,North,210,27,Male,3.7
2026-02-01,Widget A,North,968,54,Female,2.3
2026-11-26,Widget B,North,986,66,Female,1.7
2023-10-23,Widget B,East,175,39,Male,3.3
2025-09-10,Widget A,South,257,30,Male,2.9
2025-08-20,Widget A,North,631,34,Male,3.9
2025-07-23,Widget B,East,742,26,Female,2.8
2027-06-10,Widget A,North,428,41,Female,2.4
2027-08-07,Widget D,West,221,61,Female,2.2
2027-04-13,Widget B,East,140,31,Male,1.8
2025-09-09,Widget A,North,266,63,Male,2.1
2024-11-24,Widget B,East,741,25,Male,1.4
2024-09-03,Widget C,North,122,54,Male,2.4
2023-04-27,Widget B,South,378,36,Male,1.1
2023-12-29,Widget B,North,862,45,Female,1.7
2024-10-28,Widget C,East,568,63,Male,4.0
2022-12-09,Widget D,West,499,58,Female,2.3
2025-12-18,Widget A,West,108,47,Female,3.7
2028-07-07,Widget C,West,112,24,Female,3.9
2028-10-21,Widget B,North,918,43,Female,3.3
2028-01-31,Widget A,South,931,57,Female,4.8
2023-06-11,Widget C,North,151,63,Male,1.1
2027-03-12,Widget A,West,308,63,Male,4.0
2023-10-21,Widget A,East,649,28,Male,4.8
2027-09-05,Widget C,West,711,31,Female,4.4
2024-03-30,Widget A,East,804,38,Female,1.7
2023-02-10,Widget D,South,501,25,Female,2.3
2028-03-29,Widget C,East,290,20,Female,1.7
2026-04-23,Widget D,North,150,45,Female,3.4
2026-12-17,Widget B,North,492,46,Female,3.8
2023-05-20,Widget A,North,752,40,Male,2.3
2022-06-28,Widget B,East,779,35,Female,3.2
2022-05-12,Widget B,North,922,52,Female,3.8
2027-01-21,Widget A,North,720,30,Male,2.7
2026-01-18,Widget C,North,818,29,Female,4.4
2028-07-23,Widget A,South,399,64,Male,4.1
2024-02-11,Widget B,East,721,67,Male,1.3
2025-11-30,Widget B,East,295,22,Male,3.5
2027-10-25,Widget C,West,516,56,Female,1.9
2023-08-02,Widget A,East,763,28,Male,3.2
2026-02-24,Widget B,South,519,28,Male,4.8
2022-07-13,Widget D,East,854,64,Female,4.5
2027-07-01,Widget B,South,739,59,Male,2.6
2025-03-31,Widget B,South,716,64,Female,2.2
2028-07-22,Widget C,East,621,48,Female,1.9
2025-10-16,Widget D,West,455,48,Male,3.1
2026-11-28,Widget B,North,247,30,Female,1.5
2025-01-15,Widget B,North,464,31,Female,3.2
2028-03-11,Widget D,East,463,66,Male,1.0
2027-04-21,Widget A,East,751,62,Male,2.3
2024-02-19,Widget A,South,801,59,Male,1.9
2022-09-19,Widget B,East,501,42,Male,4.9
2023-12-31,Widget B,South,705,50,Female,3.9
2022-10-10,Widget A,West,591,50,Male,2.4
2026-01-30,Widget C,East,328,32,Male,1.4
2022-12-28,Widget D,North,674,33,Male,3.1
2023-03-17,Widget D,North,951,61,Female,1.9
2027-11-11,Widget C,East,636,55,Female,3.1
2026-07-03,Widget C,South,367,23,Female,4.3
2024-05-16,Widget C,North,504,61,Female,3.5
2025-12-18,Widget C,South,892,42,Female,3.5
2022-05-22,Widget C,East,110,32,Male,3.2
2025-08-07,Widget C,East,419,21,Female,4.7
2025-12-26,Widget D,North,812,21,Female,4.7
2027-02-19,Widget C,East,225,47,Female,3.1
2027-01-22,Widget A,West,405,51,Male,2.2
2026-09-09,Widget C,West,801,44,Male,2.8
2023-12-02,Widget C,North,610,48,Female,1.7
